mandt,spras,dimid,txdim,operation_flag,is_deleted,recordstamp
200,N,MPROPO,MPROPO,L,False,2021-08-06 04:15:22.687897+00:00
800,J,MPROPO,比率,L,False,2021-08-06 04:15:22.687897+00:00
200,J,MPROPO,比率,L,False,2021-08-06 04:15:22.687897+00:00
800,U,MPROPO,Massasuhde,L,False,2021-08-06 04:15:22.687897+00:00
200,U,MPROPO,Massasuhde,L,False,2021-08-06 04:15:22.687897+00:00
800,5,MPROPO,Obseg mase,L,False,2021-08-06 04:15:22.687897+00:00
200,5,MPROPO,Obseg mase,L,False,2021-08-06 04:15:22.687897+00:00
200,6,MPROPO,Omjer mase,L,False,2021-08-06 04:15:22.687897+00:00
800,6,MPROPO,Omjer mase,L,False,2021-08-06 04:15:22.687897+00:00
800,Z,MPROPO,Proportion,L,False,2021-08-06 04:15:22.687897+00:00
200,Z,MPROPO,Proportion,L,False,2021-08-06 04:15:22.687897+00:00
800,C,MPROPO,Poměr hmot,L,False,2021-08-06 04:15:22.687897+00:00
200,C,MPROPO,Poměr hmot,L,False,2021-08-06 04:15:22.687897+00:00
200,K,MPROPO,Masseforhold,L,False,2021-08-06 04:15:22.687897+00:00
200,O,MPROPO,Masseforhold,L,False,2021-08-06 04:15:22.687897+00:00
800,K,MPROPO,Masseforhold,L,False,2021-08-06 04:15:22.687897+00:00
800,O,MPROPO,Masseforhold,L,False,2021-08-06 04:15:22.687897+00:00
800,H,MPROPO,Tömegarány,L,False,2021-08-06 04:15:22.687897+00:00
200,H,MPROPO,Tömegarány,L,False,2021-08-06 04:15:22.687897+00:00
200,M,MPROPO,大量比例,L,False,2021-08-06 04:15:22.687897+00:00
800,M,MPROPO,大量比例,L,False,2021-08-06 04:15:22.687897+00:00
800,1,MPROPO,质量比例,L,False,2021-08-06 04:15:22.687897+00:00
200,1,MPROPO,质量比例,L,False,2021-08-06 04:15:22.687897+00:00
200,T,MPROPO,Kütle oranı,L,False,2021-08-06 04:15:22.687897+00:00
800,T,MPROPO,Kütle oranı,L,False,2021-08-06 04:15:22.687897+00:00
200,B,MPROPO,יחס מסה,L,False,2021-08-06 04:15:22.687897+00:00
800,B,MPROPO,יחס מסה,L,False,2021-08-06 04:15:22.687897+00:00
800,Q,MPROPO,Hmotnost.pomer,L,False,2021-08-06 04:15:22.687897+00:00
200,Q,MPROPO,Hmotnost.pomer,L,False,2021-08-06 04:15:22.687897+00:00
800,L,MPROPO,Proporcja masy,L,False,2021-08-06 04:15:22.687897+00:00
200,L,MPROPO,Proporcja masy,L,False,2021-08-06 04:15:22.687897+00:00
200,4,MPROPO,Propr.de masă,L,False,2021-08-06 04:15:22.687897+00:00
800,4,MPROPO,Propr.de masă,L,False,2021-08-06 04:15:22.687897+00:00
800,S,MPROPO,Relación masa,L,False,2021-08-06 04:15:22.687897+00:00
200,S,MPROPO,Relación masa,L,False,2021-08-06 04:15:22.687897+00:00
800,3,MPROPO,Mass proportion,L,False,2021-08-06 04:15:22.687897+00:00
800,E,MPROPO,Mass proportion,L,False,2021-08-06 04:15:22.687897+00:00
200,E,MPROPO,Mass proportion,L,False,2021-08-06 04:15:22.687897+00:00
200,3,MPROPO,Mass proportion,L,False,2021-08-06 04:15:22.687897+00:00
200,d,MPROPO,Proporcija mase,L,False,2021-08-06 04:15:22.687897+00:00
800,d,MPROPO,Proporcija mase,L,False,2021-08-06 04:15:22.687897+00:00
800,D,MPROPO,Massenverhältnis,L,False,2021-08-06 04:15:22.687897+00:00
200,D,MPROPO,Massenverhältnis,L,False,2021-08-06 04:15:22.687897+00:00
800,V,MPROPO,Massförhållande,L,False,2021-08-06 04:15:22.687897+00:00
200,V,MPROPO,Massförhållande,L,False,2021-08-06 04:15:22.687897+00:00
200,F,MPROPO,Rapport de masses,L,False,2021-08-06 04:15:22.687897+00:00
800,F,MPROPO,Rapport de masses,L,False,2021-08-06 04:15:22.687897+00:00
800,I,MPROPO,Rapporto di massa,L,False,2021-08-06 04:15:22.687897+00:00
200,I,MPROPO,Rapporto di massa,L,False,2021-08-06 04:15:22.687897+00:00
200,P,MPROPO,Relação de massas,L,False,2021-08-06 04:15:22.687897+00:00
800,P,MPROPO,Relação de massas,L,False,2021-08-06 04:15:22.687897+00:00
800,G,MPROPO,Αναλογία μάζας,L,False,2021-08-06 04:15:22.687897+00:00
200,G,MPROPO,Αναλογία μάζας,L,False,2021-08-06 04:15:22.687897+00:00
800,R,MPROPO,Отношение масс,L,False,2021-08-06 04:15:22.687897+00:00
200,R,MPROPO,Отношение масс,L,False,2021-08-06 04:15:22.687897+00:00
200,W,MPROPO,Тегловно съотношение,L,False,2021-08-06 04:15:22.687897+00:00
800,W,MPROPO,Тегловно съотношение,L,False,2021-08-06 04:15:22.687897+00:00
800,2,MPROPO,สัดส่วนโดยรวม,L,False,2021-08-06 04:15:22.687897+00:00
200,2,MPROPO,สัดส่วนโดยรวม,L,False,2021-08-06 04:15:22.687897+00:00
800,1,PERMEA,PERMEA,L,False,2021-08-06 04:15:22.687897+00:00
800,R,PERMEA,PERMEA,L,False,2021-08-06 04:15:22.687897+00:00
200,D,PERMEA,PERMEA,L,False,2021-08-06 04:15:22.687897+00:00
200,R,PERMEA,PERMEA,L,False,2021-08-06 04:15:22.687897+00:00
200,1,PERMEA,PERMEA,L,False,2021-08-06 04:15:22.687897+00:00
800,D,PERMEA,PERMEA,L,False,2021-08-06 04:15:22.687897+00:00
800,A,PERMEA,PERMEA,L,False,2021-08-06 04:15:22.687897+00:00
200,A,PERMEA,PERMEA,L,False,2021-08-06 04:15:22.687897+00:00
800,M,PERMEA,滲透性,L,False,2021-08-06 04:15:22.687897+00:00
200,M,PERMEA,滲透性,L,False,2021-08-06 04:15:22.687897+00:00
200,J,PERMEA,透過性,L,False,2021-08-06 04:15:22.687897+00:00
800,J,PERMEA,透過性,L,False,2021-08-06 04:15:22.687897+00:00
200,3,PERMEA,투과성,L,False,2021-08-06 04:15:22.687897+00:00
800,3,PERMEA,투과성,L,False,2021-08-06 04:15:22.687897+00:00
800,E,PERMEA,Permeability,L,False,2021-08-06 04:15:22.687897+00:00
200,E,PERMEA,Permeability,L,False,2021-08-06 04:15:22.687897+00:00
200,S,PERMEA,Permeabilidad,L,False,2021-08-06 04:15:22.687897+00:00
800,S,PERMEA,Permeabilidad,L,False,2021-08-06 04:15:22.687897+00:00
200,P,PERMEA,Permeabilidade,L,False,2021-08-06 04:15:22.687897+00:00
800,P,PERMEA,Permeabilidade,L,False,2021-08-06 04:15:22.687897+00:00
800,F,PERMEA,Perméabilité,L,False,2021-08-06 04:15:22.687897+00:00
200,F,PERMEA,Perméabilité,L,False,2021-08-06 04:15:22.687897+00:00
200,B,PERMEA,התפשטות,L,False,2021-08-06 04:15:22.687897+00:00
800,B,PERMEA,התפשטות,L,False,2021-08-06 04:15:22.687897+00:00
200,1,POINTS,点,L,False,2021-08-06 04:15:22.687897+00:00
800,1,POINTS,点,L,False,2021-08-06 04:15:22.687897+00:00
800,C,POINTS,Body,L,False,2021-08-06 04:15:22.687897+00:00
200,C,POINTS,Body,L,False,2021-08-06 04:15:22.687897+00:00
200,Q,POINTS,Body,L,False,2021-08-06 04:15:22.687897+00:00
800,Q,POINTS,Body,L,False,2021-08-06 04:15:22.687897+00:00
800,T,POINTS,Puan,L,False,2021-08-06 04:15:22.687897+00:00
200,T,POINTS,Puan,L,False,2021-08-06 04:15:22.687897+00:00
200,O,POINTS,Poeng,L,False,2021-08-06 04:15:22.687897+00:00
800,O,POINTS,Poeng,L,False,2021-08-06 04:15:22.687897+00:00
800,K,POINTS,Point,L,False,2021-08-06 04:15:22.687897+00:00
200,K,POINTS,Point,L,False,2021-08-06 04:15:22.687897+00:00
800,I,POINTS,Punti,L,False,2021-08-06 04:15:22.687897+00:00
200,I,POINTS,Punti,L,False,2021-08-06 04:15:22.687897+00:00
800,N,POINTS,POINTS,L,False,2021-08-06 04:15:22.687897+00:00
200,N,POINTS,POINTS,L,False,2021-08-06 04:15:22.687897+00:00
800,A,POINTS,POINTS,L,False,2021-08-06 04:15:22.687897+00:00
200,A,POINTS,POINTS,L,False,2021-08-06 04:15:22.687897+00:00
200,E,POINTS,Points,L,False,2021-08-06 04:15:22.687897+00:00
200,Z,POINTS,Points,L,False,2021-08-06 04:15:22.687897+00:00
800,E,POINTS,Points,L,False,2021-08-06 04:15:22.687897+00:00
200,F,POINTS,Points,L,False,2021-08-06 04:15:22.687897+00:00
800,F,POINTS,Points,L,False,2021-08-06 04:15:22.687897+00:00
800,Z,POINTS,Points,L,False,2021-08-06 04:15:22.687897+00:00
800,H,POINTS,Pontok,L,False,2021-08-06 04:15:22.687897+00:00
200,H,POINTS,Pontok,L,False,2021-08-06 04:15:22.687897+00:00
800,P,POINTS,Pontos,L,False,2021-08-06 04:15:22.687897+00:00
200,P,POINTS,Pontos,L,False,2021-08-06 04:15:22.687897+00:00
200,4,POINTS,Puncte,L,False,2021-08-06 04:15:22.687897+00:00
800,4,POINTS,Puncte,L,False,2021-08-06 04:15:22.687897+00:00
800,D,POINTS,Punkte,L,False,2021-08-06 04:15:22.687897+00:00
200,D,POINTS,Punkte,L,False,2021-08-06 04:15:22.687897+00:00
800,L,POINTS,Punkty,L,False,2021-08-06 04:15:22.687897+00:00
200,L,POINTS,Punkty,L,False,2021-08-06 04:15:22.687897+00:00
800,S,POINTS,Puntos,L,False,2021-08-06 04:15:22.687897+00:00
200,S,POINTS,Puntos,L,False,2021-08-06 04:15:22.687897+00:00
800,d,POINTS,Tačke,L,False,2021-08-06 04:15:22.687897+00:00
200,d,POINTS,Tačke,L,False,2021-08-06 04:15:22.687897+00:00
200,5,POINTS,Točke,L,False,2021-08-06 04:15:22.687897+00:00
200,6,POINTS,Točke,L,False,2021-08-06 04:15:22.687897+00:00
800,5,POINTS,Točke,L,False,2021-08-06 04:15:22.687897+00:00
800,6,POINTS,Točke,L,False,2021-08-06 04:15:22.687897+00:00
800,M,POINTS,點數,L,False,2021-08-06 04:15:22.687897+00:00
200,M,POINTS,點數,L,False,2021-08-06 04:15:22.687897+00:00
800,U,POINTS,Pisteet,L,False,2021-08-06 04:15:22.687897+00:00
200,U,POINTS,Pisteet,L,False,2021-08-06 04:15:22.687897+00:00
200,V,POINTS,Punkter,L,False,2021-08-06 04:15:22.687897+00:00
800,V,POINTS,Punkter,L,False,2021-08-06 04:15:22.687897+00:00
200,2,POINTS,จุด,L,False,2021-08-06 04:15:22.687897+00:00
800,2,POINTS,จุด,L,False,2021-08-06 04:15:22.687897+00:00
200,3,POINTS,포인트,L,False,2021-08-06 04:15:22.687897+00:00
800,3,POINTS,포인트,L,False,2021-08-06 04:15:22.687897+00:00
200,W,POINTS,Точки,L,False,2021-08-06 04:15:22.687897+00:00
800,R,POINTS,Точки,L,False,2021-08-06 04:15:22.687897+00:00
800,W,POINTS,Точки,L,False,2021-08-06 04:15:22.687897+00:00
200,R,POINTS,Точки,L,False,2021-08-06 04:15:22.687897+00:00
200,G,POINTS,Σημεία,L,False,2021-08-06 04:15:22.687897+00:00
800,G,POINTS,Σημεία,L,False,2021-08-06 04:15:22.687897+00:00
200,B,POINTS,נקודות,L,False,2021-08-06 04:15:22.687897+00:00
800,B,POINTS,נקודות,L,False,2021-08-06 04:15:22.687897+00:00
200,J,POINTS,ポイント,L,False,2021-08-06 04:15:22.687897+00:00
800,J,POINTS,ポイント,L,False,2021-08-06 04:15:22.687897+00:00
800,T,PROPOR,Oran,L,False,2021-08-06 04:15:22.687897+00:00
200,T,PROPOR,Oran,L,False,2021-08-06 04:15:22.687897+00:00
800,6,PROPOR,Omjer,L,False,2021-08-06 04:15:22.687897+00:00
200,6,PROPOR,Omjer,L,False,2021-08-06 04:15:22.687897+00:00
200,Q,PROPOR,Pomer,L,False,2021-08-06 04:15:22.687897+00:00
800,Q,PROPOR,Pomer,L,False,2021-08-06 04:15:22.687897+00:00
800,U,PROPOR,Suhde,L,False,2021-08-06 04:15:22.687897+00:00
200,U,PROPOR,Suhde,L,False,2021-08-06 04:15:22.687897+00:00
200,H,PROPOR,Arány,L,False,2021-08-06 04:15:22.687897+00:00
800,H,PROPOR,Arány,L,False,2021-08-06 04:15:22.687897+00:00
800,N,PROPOR,PROPOR,L,False,2021-08-06 04:15:22.687897+00:00
200,N,PROPOR,PROPOR,L,False,2021-08-06 04:15:22.687897+00:00
200,A,PROPOR,PROPOR,L,False,2021-08-06 04:15:22.687897+00:00
800,A,PROPOR,PROPOR,L,False,2021-08-06 04:15:22.687897+00:00
800,C,PROPOR,Poměr,L,False,2021-08-06 04:15:22.687897+00:00
200,C,PROPOR,Poměr,L,False,2021-08-06 04:15:22.687897+00:00
800,B,PROPOR,יחס,L,False,2021-08-06 04:15:22.687897+00:00
200,B,PROPOR,יחס,L,False,2021-08-06 04:15:22.687897+00:00
800,M,PROPOR,比例,L,False,2021-08-06 04:15:22.687897+00:00
800,1,PROPOR,比例,L,False,2021-08-06 04:15:22.687897+00:00
200,M,PROPOR,比例,L,False,2021-08-06 04:15:22.687897+00:00
200,1,PROPOR,比例,L,False,2021-08-06 04:15:22.687897+00:00
200,J,PROPOR,比率,L,False,2021-08-06 04:15:22.687897+00:00
800,J,PROPOR,比率,L,False,2021-08-06 04:15:22.687897+00:00
200,3,PROPOR,비례,L,False,2021-08-06 04:15:22.687897+00:00
800,3,PROPOR,비례,L,False,2021-08-06 04:15:22.687897+00:00
200,K,PROPOR,Forhold,L,False,2021-08-06 04:15:22.687897+00:00
800,O,PROPOR,Forhold,L,False,2021-08-06 04:15:22.687897+00:00
800,K,PROPOR,Forhold,L,False,2021-08-06 04:15:22.687897+00:00
200,O,PROPOR,Forhold,L,False,2021-08-06 04:15:22.687897+00:00
200,F,PROPOR,Rapport,L,False,2021-08-06 04:15:22.687897+00:00
800,F,PROPOR,Rapport,L,False,2021-08-06 04:15:22.687897+00:00
200,I,PROPOR,Rapporto,L,False,2021-08-06 04:15:22.687897+00:00
800,I,PROPOR,Rapporto,L,False,2021-08-06 04:15:22.687897+00:00
200,5,PROPOR,Razmerje,L,False,2021-08-06 04:15:22.687897+00:00
800,5,PROPOR,Razmerje,L,False,2021-08-06 04:15:22.687897+00:00
800,W,PROPOR,Част,L,False,2021-08-06 04:15:22.687897+00:00
200,W,PROPOR,Част,L,False,2021-08-06 04:15:22.687897+00:00
800,L,PROPOR,Proporcja,L,False,2021-08-06 04:15:22.687897+00:00
200,L,PROPOR,Proporcja,L,False,2021-08-06 04:15:22.687897+00:00
200,S,PROPOR,Relación,L,False,2021-08-06 04:15:22.687897+00:00
800,S,PROPOR,Relación,L,False,2021-08-06 04:15:22.687897+00:00
800,P,PROPOR,Relação,L,False,2021-08-06 04:15:22.687897+00:00
200,P,PROPOR,Relação,L,False,2021-08-06 04:15:22.687897+00:00
800,d,PROPOR,Proporcija,L,False,2021-08-06 04:15:22.687897+00:00
200,d,PROPOR,Proporcija,L,False,2021-08-06 04:15:22.687897+00:00
800,Z,PROPOR,Proportion,L,False,2021-08-06 04:15:22.687897+00:00
200,Z,PROPOR,Proportion,L,False,2021-08-06 04:15:22.687897+00:00
800,E,PROPOR,Proportion,L,False,2021-08-06 04:15:22.687897+00:00
200,E,PROPOR,Proportion,L,False,2021-08-06 04:15:22.687897+00:00
800,4,PROPOR,Proporţie,L,False,2021-08-06 04:15:22.687897+00:00
200,4,PROPOR,Proporţie,L,False,2021-08-06 04:15:22.687897+00:00
200,D,PROPOR,Verhältnis,L,False,2021-08-06 04:15:22.687897+00:00
800,D,PROPOR,Verhältnis,L,False,2021-08-06 04:15:22.687897+00:00
800,V,PROPOR,Förhållande,L,False,2021-08-06 04:15:22.687897+00:00
200,V,PROPOR,Förhållande,L,False,2021-08-06 04:15:22.687897+00:00
800,G,PROPOR,Αναλογία,L,False,2021-08-06 04:15:22.687897+00:00
200,G,PROPOR,Αναλογία,L,False,2021-08-06 04:15:22.687897+00:00
200,R,PROPOR,Отношение,L,False,2021-08-06 04:15:22.687897+00:00
800,R,PROPOR,Отношение,L,False,2021-08-06 04:15:22.687897+00:00
200,2,PROPOR,สัดส่วน,L,False,2021-08-06 04:15:22.687897+00:00
800,2,PROPOR,สัดส่วน,L,False,2021-08-06 04:15:22.687897+00:00
800,A,RESIST,RESIST,L,False,2021-08-06 04:15:22.687897+00:00
200,N,RESIST,RESIST,L,False,2021-08-06 04:15:22.687897+00:00
200,A,RESIST,RESIST,L,False,2021-08-06 04:15:22.687897+00:00
800,N,RESIST,RESIST,L,False,2021-08-06 04:15:22.687897+00:00
200,1,RESIST,电阻,L,False,2021-08-06 04:15:22.687897+00:00
800,1,RESIST,电阻,L,False,2021-08-06 04:15:22.687897+00:00
200,M,RESIST,電阻,L,False,2021-08-06 04:15:22.687897+00:00
800,M,RESIST,電阻,L,False,2021-08-06 04:15:22.687897+00:00
800,U,RESIST,Resistanssi,L,False,2021-08-06 04:15:22.687897+00:00
200,U,RESIST,Resistanssi,L,False,2021-08-06 04:15:22.687897+00:00
800,J,RESIST,電気抵抗,L,False,2021-08-06 04:15:22.687897+00:00
200,J,RESIST,電気抵抗,L,False,2021-08-06 04:15:22.687897+00:00
800,3,RESIST,전기저항,L,False,2021-08-06 04:15:22.687897+00:00
200,3,RESIST,전기저항,L,False,2021-08-06 04:15:22.687897+00:00
800,E,RESIST,Elec.resistance,L,False,2021-08-06 04:15:22.687897+00:00
200,Z,RESIST,Elec.resistance,L,False,2021-08-06 04:15:22.687897+00:00
200,E,RESIST,Elec.resistance,L,False,2021-08-06 04:15:22.687897+00:00
800,Z,RESIST,Elec.resistance,L,False,2021-08-06 04:15:22.687897+00:00
800,K,RESIST,Elektr. modstand,L,False,2021-08-06 04:15:22.687897+00:00
200,K,RESIST,Elektr. modstand,L,False,2021-08-06 04:15:22.687897+00:00
200,V,RESIST,Elektr. motstånd,L,False,2021-08-06 04:15:22.687897+00:00
800,V,RESIST,Elektr. motstånd,L,False,2021-08-06 04:15:22.687897+00:00
200,Q,RESIST,Elektrický odpor,L,False,2021-08-06 04:15:22.687897+00:00
800,C,RESIST,Elektrický odpor,L,False,2021-08-06 04:15:22.687897+00:00
200,C,RESIST,Elektrický odpor,L,False,2021-08-06 04:15:22.687897+00:00
800,Q,RESIST,Elektrický odpor,L,False,2021-08-06 04:15:22.687897+00:00
200,6,RESIST,Električni otpor,L,False,2021-08-06 04:15:22.687897+00:00
200,d,RESIST,Električni otpor,L,False,2021-08-06 04:15:22.687897+00:00
800,d,RESIST,Električni otpor,L,False,2021-08-06 04:15:22.687897+00:00
800,6,RESIST,Električni otpor,L,False,2021-08-06 04:15:22.687897+00:00
800,L,RESIST,Opór elektryczny,L,False,2021-08-06 04:15:22.687897+00:00
200,L,RESIST,Opór elektryczny,L,False,2021-08-06 04:15:22.687897+00:00
800,4,RESIST,Rezist.electrică,L,False,2021-08-06 04:15:22.687897+00:00
200,4,RESIST,Rezist.electrică,L,False,2021-08-06 04:15:22.687897+00:00
800,T,RESIST,Direnç (elektrik),L,False,2021-08-06 04:15:22.687897+00:00
200,T,RESIST,Direnç (elektrik),L,False,2021-08-06 04:15:22.687897+00:00
800,O,RESIST,Elektrisk motstand,L,False,2021-08-06 04:15:22.687897+00:00
200,O,RESIST,Elektrisk motstand,L,False,2021-08-06 04:15:22.687897+00:00
800,D,RESIST,elektr. Widerstand,L,False,2021-08-06 04:15:22.687897+00:00
200,D,RESIST,elektr. Widerstand,L,False,2021-08-06 04:15:22.687897+00:00
800,H,RESIST,Elektr.ellenállás,L,False,2021-08-06 04:15:22.687897+00:00
200,H,RESIST,Elektr.ellenállás,L,False,2021-08-06 04:15:22.687897+00:00
200,5,RESIST,Električna upornost,L,False,2021-08-06 04:15:22.687897+00:00
800,5,RESIST,Električna upornost,L,False,2021-08-06 04:15:22.687897+00:00
200,S,RESIST,Resistencia eléctr.,L,False,2021-08-06 04:15:22.687897+00:00
800,S,RESIST,Resistencia eléctr.,L,False,2021-08-06 04:15:22.687897+00:00
800,I,RESIST,Resistenza elettrica,L,False,2021-08-06 04:15:22.687897+00:00
200,I,RESIST,Resistenza elettrica,L,False,2021-08-06 04:15:22.687897+00:00
200,F,RESIST,Résistance électr.,L,False,2021-08-06 04:15:22.687897+00:00
800,F,RESIST,Résistance électr.,L,False,2021-08-06 04:15:22.687897+00:00
200,P,RESIST,Resistência elétrica,L,False,2021-08-06 04:15:22.687897+00:00
800,P,RESIST,Resistência elétrica,L,False,2021-08-06 04:15:22.687897+00:00
800,B,RESIST,התנגדות חשמלית,L,False,2021-08-06 04:15:22.687897+00:00
200,B,RESIST,התנגדות חשמלית,L,False,2021-08-06 04:15:22.687897+00:00
800,G,RESIST,Ηλεκτρική Αντίσταση,L,False,2021-08-06 04:15:22.687897+00:00
200,G,RESIST,Ηλεκτρική Αντίσταση,L,False,2021-08-06 04:15:22.687897+00:00
800,R,RESIST,ЭлектрСопротивление,L,False,2021-08-06 04:15:22.687897+00:00
200,R,RESIST,ЭлектрСопротивление,L,False,2021-08-06 04:15:22.687897+00:00
800,W,RESIST,Електр.съпротивление,L,False,2021-08-06 04:15:22.687897+00:00
200,W,RESIST,Електр.съпротивление,L,False,2021-08-06 04:15:22.687897+00:00
800,2,RESIST,ความต้านทานไฟฟ้า,L,False,2021-08-06 04:15:22.687897+00:00
200,2,RESIST,ความต้านทานไฟฟ้า,L,False,2021-08-06 04:15:22.687897+00:00
200,1,ROUNDS,ROUNDS,L,False,2021-08-06 04:15:22.687897+00:00
800,N,ROUNDS,ROUNDS,L,False,2021-08-06 04:15:22.687897+00:00
200,N,ROUNDS,ROUNDS,L,False,2021-08-06 04:15:22.687897+00:00
800,A,ROUNDS,ROUNDS,L,False,2021-08-06 04:15:22.687897+00:00
800,1,ROUNDS,ROUNDS,L,False,2021-08-06 04:15:22.687897+00:00
200,A,ROUNDS,ROUNDS,L,False,2021-08-06 04:15:22.687897+00:00
200,3,ROUNDS,Rounds,L,False,2021-08-06 04:15:22.687897+00:00
800,6,ROUNDS,Rounds,L,False,2021-08-06 04:15:22.687897+00:00
800,5,ROUNDS,Rounds,L,False,2021-08-06 04:15:22.687897+00:00
800,E,ROUNDS,Rounds,L,False,2021-08-06 04:15:22.687897+00:00
800,3,ROUNDS,Rounds,L,False,2021-08-06 04:15:22.687897+00:00
200,5,ROUNDS,Rounds,L,False,2021-08-06 04:15:22.687897+00:00
200,E,ROUNDS,Rounds,L,False,2021-08-06 04:15:22.687897+00:00
200,d,ROUNDS,Rounds,L,False,2021-08-06 04:15:22.687897+00:00
800,G,ROUNDS,Rounds,L,False,2021-08-06 04:15:22.687897+00:00
200,W,ROUNDS,Rounds,L,False,2021-08-06 04:15:22.687897+00:00
200,G,ROUNDS,Rounds,L,False,2021-08-06 04:15:22.687897+00:00
200,6,ROUNDS,Rounds,L,False,2021-08-06 04:15:22.687897+00:00
800,W,ROUNDS,Rounds,L,False,2021-08-06 04:15:22.687897+00:00
800,d,ROUNDS,Rounds,L,False,2021-08-06 04:15:22.687897+00:00
800,Z,ROUNDS,Rounds,L,False,2021-08-06 04:15:22.687897+00:00
200,4,ROUNDS,Rounds,L,False,2021-08-06 04:15:22.687897+00:00
200,Z,ROUNDS,Rounds,L,False,2021-08-06 04:15:22.687897+00:00
800,4,ROUNDS,Rounds,L,False,2021-08-06 04:15:22.687897+00:00
200,J,ROUNDS,円周,L,False,2021-08-06 04:15:22.687897+00:00
800,J,ROUNDS,円周,L,False,2021-08-06 04:15:22.687897+00:00
200,R,ROUNDS,Цикл,L,False,2021-08-06 04:15:22.687897+00:00
800,R,ROUNDS,Цикл,L,False,2021-08-06 04:15:22.687897+00:00
200,S,ROUNDS,Revoluciones/seg.,L,False,2021-08-06 04:15:22.687897+00:00
800,S,ROUNDS,Revoluciones/seg.,L,False,2021-08-06 04:15:22.687897+00:00
800,F,ROUNDS,Tours par seconde,L,False,2021-08-06 04:15:22.687897+00:00
200,F,ROUNDS,Tours par seconde,L,False,2021-08-06 04:15:22.687897+00:00
200,D,ROUNDS,Umdrehung p. Sekunde,L,False,2021-08-06 04:15:22.687897+00:00
800,D,ROUNDS,Umdrehung p. Sekunde,L,False,2021-08-06 04:15:22.687897+00:00
800,P,ROUNDS,Rotações por segundo,L,False,2021-08-06 04:15:22.687897+00:00
200,P,ROUNDS,Rotações por segundo,L,False,2021-08-06 04:15:22.687897+00:00
200,1,SNDPLV,声压级,L,False,2021-08-06 04:15:22.687897+00:00
800,1,SNDPLV,声压级,L,False,2021-08-06 04:15:22.687897+00:00
800,M,SNDPLV,音壓位準,L,False,2021-08-06 04:15:22.687897+00:00
200,M,SNDPLV,音壓位準,L,False,2021-08-06 04:15:22.687897+00:00
800,J,SNDPLV,音圧レベル,L,False,2021-08-06 04:15:22.687897+00:00
200,J,SNDPLV,音圧レベル,L,False,2021-08-06 04:15:22.687897+00:00
200,D,SNDPLV,Schalldruckpegel,L,False,2021-08-06 04:15:22.687897+00:00
800,D,SNDPLV,Schalldruckpegel,L,False,2021-08-06 04:15:22.687897+00:00
800,F,SNDPLV,Niv.pression sonore,L,False,2021-08-06 04:15:22.687897+00:00
200,F,SNDPLV,Niv.pression sonore,L,False,2021-08-06 04:15:22.687897+00:00
200,3,SNDPLV,Sound Pressure Level,L,False,2021-08-06 04:15:22.687897+00:00
800,E,SNDPLV,Sound Pressure Level,L,False,2021-08-06 04:15:22.687897+00:00
800,3,SNDPLV,Sound Pressure Level,L,False,2021-08-06 04:15:22.687897+00:00
200,E,SNDPLV,Sound Pressure Level,L,False,2021-08-06 04:15:22.687897+00:00
200,S,SNDPLV,Nivel presión ruidos,L,False,2021-08-06 04:15:22.687897+00:00
800,S,SNDPLV,Nivel presión ruidos,L,False,2021-08-06 04:15:22.687897+00:00
200,P,SNDPLV,Nível pressão sonora,L,False,2021-08-06 04:15:22.687897+00:00
800,P,SNDPLV,Nível pressão sonora,L,False,2021-08-06 04:15:22.687897+00:00
